"Sampling_date_yyyymmdd","Latitude","Longitude","Dry_matter_biomass_g","Soil_pH_upper","Depth_upper_soil_layer","LOI_upper_soil_layer","Upper_bulk_density","Soil_pH_lower_soil","Depth_lower_soil","Sample_type","Soil_texture_upper","Soil_texture_lower","Cs137_bqkg_DM_veg","MEM4","MEM8","MEM2","MEM11","MEM43","MEM63","MEM84","MEM163","MEM137","MEM109","MEM34","IND"
"15/10/1986",50.35284836,-3.870880632,158,5.9,0.06,16.03,724,6,0.15,"Grass","Clay_Silt","Silt",9.5,-0.408091725834811,0.136920392616949,0.129618256601142,-0.832019210059831,-0.462224612529209,-0.328977981440938,-0.254383595884173,0.105872312521689,2.21808610531378,-0.00275107950860849,-0.229659926077519,"1"
"15/10/1986",50.58295588,-4.925382188,212,5,0.06,39.94,154,5,0.15,"Grass","Silt_Sand","Silt_Sand",5.9,-0.291988700829591,0.101217320841526,0.107716067511028,-0.60811761387616,-1.70499693713202,-0.294785106502522,-0.647965325535536,0.527607501482859,1.62516820968872,-0.0183824940580818,-0.078625726599138,"1"
"15/10/1986",50.65754222,-3.288750023,NA,6.4,0.15,10.56,121,6,0.15,"Grass","Clay_Silt","Clay_Silt",7.2,-0.455938620712882,0.147019312061227,0.132717348093136,-0.903511727522765,1.90337972785711,-0.468864611446452,0.305243425772439,0.921484581049143,-0.0761092792978242,0.0182403189375136,-0.361234087908252,"1"
"15/10/1986",50.66379776,-1.548601053,161,6.2,0.05,33.3,361,6,0.15,"Grass","Clay_Silt","Clay_Silt",62.1,-0.339980419351865,-0.280178040551013,0.0560122103374757,0.865165589158007,-1.09837438974356,0.844493003989386,0.368998238238256,-0.45545301305665,1.62907476311552,-3.78397526109836,-0.0414750989090887,"1"
"15/10/1986",50.76589042,-3.249184594,124,6.2,0.07,15.13,381,5,0.15,"Grass","Clay_Silt","Silt",10.1,-0.562657721987711,0.174628592887487,0.162934933327205,-1.09084361756567,2.62758997504412,-0.401596986749609,0.364134176904581,0.103018188600313,-0.782282837271226,0.0203181173812433,-0.420771444099361,"1"
"15/10/1986",50.7527042,0.153418526,226,6.2,0.15,38.96,105,6,0.15,"Grass","Organic_Silt","Silt",32.8,-0.359919485535164,-0.425333080273598,0.0476510167548487,1.49415598906979,0.983209932133969,-0.870266738619124,0.289295047608291,2.28421803380766,0.412372236432971,-4.14593316414805,-0.0423946010890638,"1"
"15/10/1986",50.89826184,-3.4660317,299,5.8,0.15,NA,167,6,0.15,"Grass","Clay_Sand","Clay_Silt",8.3,-0.541832426998292,0.165926533918469,0.161599999877937,-1.04482268346245,1.49799952166763,-0.126127133907671,0.146275067023283,-1.68674863356426,0.23223265035124,0.0187878358524672,-0.330978904509825,"1"
"15/10/1986",50.89124534,-0.053488854,154,6.2,0.05,23.7,371,6,0.15,"Grass","Clay_Silt","Clay_Silt",5.2,-0.501078171521278,-0.578543109700774,0.0675178873568353,2.02129649515384,1.8758028790636,-0.192057015949108,0.170980722098527,0.532183181548117,1.50209322495427,-0.527676936507012,-0.0945222962479986,"1"
"15/10/1986",51.02326824,-4.11164381,407,6,0.02,12.6,957,6,0.15,"Grass","Clay","Clay",8.3,-0.544969123479563,0.187031234178822,0.187306218890414,-1.14355227615829,-3.40878341089069,-0.208136994330658,-0.596721871868536,-0.406554461460074,-0.385501986645164,-0.0314825577989996,-0.176854357077585,"1"
"15/10/1986",51.0324131,-0.47544226,621,6,0.06,17.99,242,6,0.11,"Grass","Clay","Clay",8.7,-0.436641907551434,-0.448641377156624,0.0638216323286782,1.50139757741852,0.888518062316759,0.99170364210893,-0.0374293664930882,-1.51629774781242,-0.909005314195203,6.24830899383173,-0.099762670771673,"1"
"15/10/1986",51.16174407,-3.903426983,NA,4,0.15,NA,238,4,0.07,"Grass","Silt","Silt_Clay",17.3,-0.661522934320938,0.218256050987567,0.225461952098912,-1.35719984396912,-3.04657697760323,0.0358881584816432,-0.0225188496059202,0.383434975953346,-0.806307292152896,0.0187487736682314,-0.199318110225668,"1"
"15/10/1986",51.20180287,-3.633104479,NA,5.2,0.07,NA,382,5,0.15,"Bracken","Clay_Silt","Clay_Silt",8.2,-0.523642209526046,0.161735266100981,0.173319131596517,-1.02418188660497,-0.721365994755517,0.19854553133272,0.335988657119096,1.12592851350552,0.129793338214177,0.0438748158880076,-0.166030070650324,"1"
"15/10/1986",51.20180287,-3.633104479,NA,3.6,0.18,NA,300,4,0.15,"Heather","Organic","Organic",79.3,-0.523642209526046,0.161735266100981,0.173319131596517,-1.02418188660497,-0.721365994755517,0.19854553133272,0.335988657119096,1.12592851350552,0.129793338214177,0.0438748158880076,-0.166030070650324,"1"
"15/10/1986",51.17256067,-3.045576726,276,6.6,0.15,NA,281,7,0.15,"Grass","Clay","Clay",15.9,-0.419137736572108,0.0306955213189621,0.118975759453696,-0.414586101702882,3.88831732539061,0.789103759693163,-0.738560678447011,0.609769694195397,-0.48627238792922,-0.0643367851762974,0.0583836314810062,"1"
"15/10/1986",51.30914557,-2.833477777,330.2,NA,NA,NA,NA,6,0.09,"Bracken",NA,"Clay_Silt",6.1,-0.379441086540912,-0.0372951286480019,0.101905180843095,-0.124855179944675,3.38843454910734,0.640107052603538,-0.746489029708692,0.600253212546478,0.406576338261404,-0.0419065200868784,0.143307419036171,"1"
"15/10/1986",51.30914557,-2.833477777,191,6.2,0.15,12.58,237,6,0.06,"Grass","Silt","Loam",11.1,-0.379441086540912,-0.0372951286480019,0.101905180843095,-0.124855179944675,3.38843454910734,0.640107052603538,-0.746489029708692,0.600253212546478,0.406576338261404,-0.0419065200868784,0.143307419036171,"1"
"15/10/1986",51.31196207,-2.187898845,289,5.8,0.06,19.87,654,5,0.15,"Grass","Clay","Clay",5.9,-0.421100748898264,-0.236886633015597,0.0836746851444003,0.577328265289541,-0.694224242524136,-0.761049134300277,-0.111603326400916,-0.665184332553319,1.06801558085943,0.0624703099745522,0.0410669631991217,"1"
"15/10/1986",51.30691928,-0.896757573,NA,6.1,0.09,7.41,711,7,0.15,"Grass","Silt_Sand","Silt_Sand",6.6,-0.403262511363617,-0.366269496711768,0.0635360841333181,1.04946149617753,-0.637752642155193,0.532202121075221,-0.098390020072412,0.950413217868623,-2.4655963157121,1.73117853625545,-0.0798220865606139,"1"
"15/10/1986",51.29906241,-0.251459087,213,6.2,0.05,10.54,803,6,0.15,"Grass","Clay_Silt","Silt_Clay",4.7,-0.450336330003536,-0.507481762272006,0.0618958788429646,1.72336378130989,1.90782261366364,0.806877856053143,-0.282790518872132,1.16300086688067,-0.577867133554596,3.14046099124153,-0.114756193606804,"1"
"15/10/1986",51.28765299,0.393482433,NA,6,0.06,14.53,423,6,0.2,"Grass","Silt_Clay","Clay_Silt",14.7,-0.452673035497396,-0.552556693134522,0.0580223142622552,1.86660316897618,0.507768712455795,-1.22997326355436,0.212318117919248,-1.84708990996387,-1.20816679714931,-6.40250697626812,-0.0311861751361719,"1"
"15/10/1986",51.43387442,-0.246316692,349,4.8,0.05,8.2,676,5,0.15,"Grass","Sand_Silt","Silt_Sand",13.2,-0.410911936830351,-0.481217431454304,0.0549134517512846,1.56291993304868,1.71559653165957,0.550436762632261,-0.358177612405114,1.19439886491227,-0.563987276478349,-1.63262544725463,-0.107285125408998,"1"
"15/10/1986",51.42662792,0.184954715,NA,NA,NA,13.35,NA,4,0.07,"Bracken",NA,"Sand",12.2,-0.419334190041348,-0.509641945375308,0.0541371962059876,1.62534963332298,1.05150205855078,-0.0551770871303786,-0.109395640364441,-2.08546013993797,-0.167364193102257,-6.69083422005992,-0.0719613532406679,"1"
"15/10/1986",51.42662792,0.184954715,354,5,0.07,9.66,310,6,0.15,"Grass","Silt_Sand","Silt_Sand",16.8,-0.419334190041348,-0.509641945375308,0.0541371962059876,1.62534963332298,1.05150205855078,-0.0551770871303786,-0.109395640364441,-2.08546013993797,-0.167364193102257,-6.69083422005992,-0.0719613532406679,"1"
"15/10/1986",51.43576083,0.617053131,249,6.2,0.03,8.55,932,6,0.15,"Grass","Clay","Clay",25.7,-0.454132314179385,-0.574681396063588,0.0553956345279566,1.87538877976419,-1.00620513356114,-1.36093200971858,0.121972287426137,-0.604051813427114,-0.504976283038332,2.56397769767051,0.0281359889204161,"1"
"15/10/1986",51.41278692,0.83147539,209,5.5,0.05,9.65,1053,6,0.15,"Grass","Clay_Silt","Clay",7.4,-0.363466516497158,-0.461198283522634,0.0440446765044349,1.51786365994443,-1.1190445301156,-1.30602922785188,0.0863571209692894,0.421162563766045,-0.176425697521356,4.62884624810328,0.0372030715819497,"1"
"15/10/1986",51.55912559,-4.30950801,516,4.1,0.15,8.66,486,4,0.15,"Bracken","Silt_Clay","Clay_Silt",12,-0.331848231320855,0.0956300557692036,0.173103466425348,-0.634702957653659,-1.83988214020611,0.0957779102656301,0.472040216165336,-0.111073718660414,0.827019865548678,0.00896072398594589,0.16776548980476,"1"
"15/10/1986",51.55912559,-4.30950801,1085,3.4,0.06,NA,272,4,0.15,"Heather","Organic","Silt_Clay",56.8,-0.331848231320855,0.0956300557692036,0.173103466425348,-0.634702957653659,-1.83988214020611,0.0957779102656301,0.472040216165336,-0.111073718660414,0.827019865548678,0.00896072398594589,0.16776548980476,"1"
"15/10/1986",51.56948523,-3.703967889,384,NA,NA,NA,NA,4,0.15,"Bracken",NA,"Silt_Sand",14.8,-0.398573295178917,0.101110895563602,0.171793281588407,-0.698371463155701,-0.331045720054732,0.476137822111147,0.973936954910004,1.06332784430632,0.989712721871777,0.051416625585744,0.14840490995928,"1"
"15/10/1986",51.56948523,-3.703967889,390,5.4,0.07,31.07,1051,6,0.15,"Grass","Silt_Organic","Silt_Sand",12.3,-0.398573295178917,0.101110895563602,0.171793281588407,-0.698371463155701,-0.331045720054732,0.476137822111147,0.973936954910004,1.06332784430632,0.989712721871777,0.051416625585744,0.14840490995928,"1"
"15/10/1986",51.58623584,-3.040613702,127,5.9,0.05,13.91,439,6,0.15,"Grass","Silt","Clay_Silt",4.7,-0.38813649169732,-0.00547416510857587,0.122234591325082,-0.260986688257321,4.8796404140337,1.03018557484055,-0.331137508381457,-0.238947092948382,0.288902111422414,-0.000578727827408562,0.321830170558565,"1"
"15/10/1986",51.58170698,-2.189010782,367,6,0.03,NA,1561,6,0.15,"Grass","Clay_Silt","Clay_Silt",66.1,-0.446597564681653,-0.278696853009465,0.0855540926612813,0.66416551951607,-1.85908051647237,-1.3975072509612,0.172724325763221,-1.1772190913199,0.609465782624609,0.931863757881182,0.0186382090493989,"1"
"15/10/1986",51.58095761,-1.53957827,269,6.5,0.07,18.88,501,6,0.15,"Grass","Silt","Loam",5.6,-0.39739914879685,-0.318988209921186,0.0671358633889665,0.801843111373752,-1.3953611773827,-0.298218746296216,-0.190652525035949,2.06708847551652,-2.0227811182892,0.496322641372996,-0.0528225322242871,"1"
"15/10/1986",51.70980734,-3.275022,895,3.6,0.15,NA,564,3,0.15,"Bracken","Organic","Loam",12.3,-0.39639993887144,0.00811826076043548,0.141780722617914,-0.326114012637137,4.96656107994073,1.18511245486514,0.522204769676856,-0.963839324689959,-0.0723616529065581,0.0733786906499674,0.436590031579035,"1"
"15/10/1986",51.70980734,-3.275022,413,6.8,0.08,5.83,624,6,0.15,"Grass","Clay_Silt","Clay_Sand",10.5,-0.39639993887144,0.00811826076043548,0.141780722617914,-0.326114012637137,4.96656107994073,1.18511245486514,0.522204769676856,-0.963839324689959,-0.0723616529065581,0.0733786906499674,0.436590031579035,"1"
"15/10/1986",51.68219708,0.848259824,239,5.8,0.05,5.25,1617,6,0.15,"Grass","Clay_Sand","Clay_Silt",78.4,-0.314519300044854,-0.415379801614972,0.0347013232085998,1.2637755308779,-1.72537980244983,-0.121158624193049,-0.206679066180278,0.372739758341846,1.60137779846793,5.43868021233588,0.0520900434574338,"1"
"15/10/1986",51.80684256,-3.437310686,NA,4.5,0.15,NA,395,4,0.04,"Heather","Silt_Clay","Organic",158.4,-0.365319493468828,0.0316431652631326,0.148033021618815,-0.393910979807441,3.27752402294189,1.0011076075173,0.998143826749082,-0.144580378519688,-0.435020078193357,0.0769009428562567,0.367795556391244,"1"
"15/10/1986",51.95291227,-4.809990171,NA,NA,NA,NA,NA,3,0.11,"Bracken",NA,"Clay_Silt",9.9,-0.278645622673659,0.0865239340850784,0.204985269058486,-0.577853451518734,-2.91553080016233,-0.33405370450979,-0.6364075178945,-0.0476033054302999,-0.759365955436426,0.0306486346826917,0.271228675040024,"1"
"15/10/1986",51.98164438,-3.064314987,182,3.8,0.04,NA,404,4,0.15,"Bracken","Silt","Silt_Clay",31.2,-0.450627577696632,-0.0421650427708603,0.160328531081832,-0.228648680262563,4.78563848836935,-0.0349829513661228,-0.299256461532045,0.313438657650982,0.490839351764572,0.00479246509974577,0.483233068260736,"1"
"15/10/1986",51.98164438,-3.064314987,NA,5.1,0.03,16.3,641,5,0.15,"Grass","Clay_Silt","Silt_Clay",246.7,-0.450627577696632,-0.0421650427708603,0.160328531081832,-0.228648680262563,4.78563848836935,-0.0349829513661228,-0.299256461532045,0.313438657650982,0.490839351764572,0.00479246509974577,0.483233068260736,"1"
"15/10/1986",51.98164438,-3.064314987,844,3,0.15,88.6,28,3,0.07,"Heather","Organic","Organic",1306.2,-0.450627577696632,-0.0421650427708603,0.160328531081832,-0.228648680262563,4.78563848836935,-0.0349829513661228,-0.299256461532045,0.313438657650982,0.490839351764572,0.00479246509974577,0.483233068260736,"1"
"15/10/1986",51.99106035,-0.22463169,484,6.4,0.09,NA,515,6,0.15,"Grass","Clay_Silt","Clay",39.3,-0.530333689784351,-0.665062182011385,0.0672821573047181,1.5332591248458,1.63529208274861,-0.944512141562012,-0.0417915327179788,0.396402563529115,0.372526053469707,-1.18118161844907,-0.218582850307513,"1"
"15/10/1986",51.9614008,0.429214052,197,6.9,0.07,6.81,1139,6,0.15,"Grass","Clay","Clay",75.2,-0.463671655179279,-0.614128043078057,0.0535021754209,1.54094764433796,-0.965779994447775,2.35171835917928,-0.25506119997755,-0.370580024850845,1.61904341994839,0.426613466565108,-0.0104848716484512,"1"
"15/10/1986",51.95669754,0.647292076,249,5.5,0.1,10.17,631,5,0.15,"Grass","Clay_Sand","Loam",14.7,-0.382746549289359,-0.519316099772839,0.0413258125126385,1.304626501604,-1.77305099871404,2.55048511428588,-0.453718649598936,0.671747971117481,2.17367078219451,2.39961420718981,0.0369050261535091,"1"
"15/10/1986",52.11169995,-3.505511528,84,3.5,0.15,NA,54,4,0.15,"Bracken","Organic","Clay_Silt",7.8,-0.355868323572911,0.00048282115679693,0.187215791501165,-0.28927397033596,2.15990313638851,0.116873105637282,0.446247531810733,0.870731696111418,-1.48581527667315,-0.0415558590034817,0.340137204298492,"1"
"15/10/1986",52.11169995,-3.505511528,30,3.9,0.02,54.58,472,4,0.05,"Grass","Silt","Clay_Silt",99,-0.355868323572911,0.00048282115679693,0.187215791501165,-0.28927397033596,2.15990313638851,0.116873105637282,0.446247531810733,0.870731696111418,-1.48581527667315,-0.0415558590034817,0.340137204298492,"1"
"15/10/1986",52.11826038,-2.848490102,135,6,0.03,15.22,413,6,0.11,"Grass","Clay_Silt","Clay_Silt",16.4,-0.491088254557101,-0.148960123610543,0.144602722095237,-0.0166683558416695,1.20704020416513,-1.18756215015205,-0.227467852572894,-0.809266583139497,-0.233792328357164,0.0373082656317094,0.257263453829711,"1"
"15/10/1986",52.11963364,-2.629435743,285,5.8,0.05,14.7,341,6,0.15,"Grass","Silt","Silt",22.5,-0.454704347175566,-0.207456407787631,0.113071337467862,0.128375166659908,-1.163685731019,-0.939843255792533,0.606547945324754,-0.023678583491185,-1.79927188187888,0.0719434200938264,0.0743289085114913,"1"
"15/10/1986",52.12059998,-2.410366435,152,6.4,0.04,8.43,861,6,0.15,"Grass","Clay","Clay",8.9,-0.478258104554689,-0.266289680406991,0.106440985832437,0.250675883156831,-2.4339962630021,-0.67320547829334,0.948194665418731,0.70878815247832,-0.629899548384294,0.0997293715186938,-0.0309423170714243,"1"
"15/10/1986",52.11596891,-0.876899583,284.3,6.8,0.07,NA,528,6,0.15,"Grass","Clay_Silt","Clay_Silt",12.7,-0.417502510847228,-0.472077721168902,0.0578268098975187,0.860025979952086,0.139021735498722,-0.375004181763281,-0.822845935078439,-0.301912753706616,-0.818742110789019,0.570465787008737,-0.173555022246175,"1"
"15/10/1986",52.10788209,-0.219995233,235,6.4,0.08,NA,564,6,0.15,"Grass","Silt_Sand","Silt_Sand",14.1,-0.489935523414612,-0.632117807982218,0.0605109329051608,1.32863346171934,1.54850571762553,-1.20191799180836,0.491476175033844,-0.262559866178943,-0.779666449131902,2.30116115593804,-0.19789370557964,"1"
"15/10/1986",52.06845817,1.529514578,NA,NA,NA,NA,NA,3,0.16,"Bracken",NA,"Organic_Sand",45.9,-0.0124314231597251,-0.0887988858611135,-0.0205533254653605,0.249549426396872,-2.92681839860353,-2.17880016236263,0.312460449428932,-0.361631371327769,-0.291494580400382,1.53427029189942,0.0790001091180695,"1"
"15/10/1986",52.06845817,1.529514578,NA,4.5,0.04,NA,601,4,0.15,"Heather","Silt_Sand","Sand",163.8,-0.0124314231597251,-0.0887988858611135,-0.0205533254653605,0.249549426396872,-2.92681839860353,-2.17880016236263,0.312460449428932,-0.361631371327769,-0.291494580400382,1.53427029189942,0.0790001091180695,"1"
"15/10/1986",52.25131294,-3.070758984,466,6.7,0.03,NA,411,6,0.15,"Grass","Clay_Silt","Clay_Silt",306,-0.446196573533019,-0.0732207027775743,0.168898645807676,-0.13557292552295,1.72281459078554,-0.675732737506485,-0.46446782232637,0.62997202766592,-0.0954656357518758,-0.0513651712524855,0.236337446503895,"1"
"15/10/1986",52.25601465,-2.19186778,84,6.2,0.04,10.42,661,6,0.15,"Grass","Clay_Silt","Clay_Silt",3.9,-0.423756966596456,-0.276392244466851,0.0877619525777885,0.228329092039564,-2.47288834582984,0.0810337315240786,0.645148439413341,0.624339141021058,1.68199911423218,-0.197776377638591,-0.117280178350333,"1"
"15/10/1986",52.25417321,-1.31290306,113,5.5,0.09,16.77,438,6,0.15,"Grass","Clay","Clay",8,-0.422959148024262,-0.431414333422776,0.0636383533145387,0.626409103774728,-0.7549464273487,0.174451924196898,-0.889461656392865,-1.02046289498419,0.524397291135287,0.3299279392749,-0.184027107084932,"1"
"15/10/1986",52.90088368,-4.647913892,304,NA,NA,5.5,NA,6,0.15,"Grass",NA,"Sand_Silt",26.7,0.111898792242416,-0.0214855701670696,0.350508927785173,-0.184175140659149,-0.40264189833538,0.00709138396087791,0.120174685535687,0.0192415369382389,0.157869071648185,0.10103237927742,-0.0142668760834048,"1"
"15/10/1986",52.90998656,-4.202275869,462,4.1,0.15,NA,306,4,0.15,"Bracken","Sand","Sand_Organic",13.6,0.336400656623515,-0.0728762876176516,0.687402698592001,-0.229377014695244,-0.139371951840634,0.0448368137482358,0.0642042910776155,0.476242627467405,-0.0566722361998256,0.109270741181509,-0.141645383421747,"1"
"15/10/1986",52.90998656,-4.202275869,307,4.8,0.05,53.74,217,6,0.15,"Grass","Organic","Loam",36.4,0.336400656623515,-0.0728762876176516,0.687402698592001,-0.229377014695244,-0.139371951840634,0.0448368137482358,0.0642042910776155,0.476242627467405,-0.0566722361998256,0.109270741181509,-0.141645383421747,"1"
"15/10/1986",52.9294582,-1.525407778,205,4.6,0.07,20.39,470,5,0.15,"Grass","Loam","Clay_Silt",7.2,-0.507542712122413,-0.542527762994443,0.0699320139598997,0.176568057710624,-0.553766099145631,1.48782216979036,0.0157962863548212,0.665311891949961,0.819310094614513,-0.42654872003468,-0.313864468331505,"1"
"15/10/1986",53.06024089,-3.090714375,66,5.6,0.05,11.39,349,6,0.15,"Grass","Organic_Sand","Loam",110.8,-0.557854279315097,-0.00566477390291604,0.24249826948281,-0.135807656230624,0.526217217571567,0.711937863790516,-0.000201709435289388,0.5323158795878,-0.991627456366242,0.000803644109626175,-0.172690376885568,"1"
"15/10/1986",53.05734382,-0.628760106,412,6.1,0.15,13.59,261,6,0.15,"Grass","Clay_Silt","Clay_Silt",32.6,-0.618717564540795,-0.808638013175128,0.071343499295771,0.522446160943771,0.507395294215655,0.530151038236024,-0.38550788609967,-0.56839390170127,-2.5495140436541,-1.40587656045436,-0.0384180546074917,"1"
"15/10/1986",53.1869629,-3.767418356,71,5.3,0.15,13.3,279,5,0.15,"Grass","Clay_Silt","Loam",155,0.230196851281192,-0.0379172034150308,0.559408732521378,0.0394842187727447,0.0960237710952382,0.144309807923725,0.00385761958395396,0.674276278055295,-3.10733439492242,-0.172913568171251,0.316121587226824,"1"
"15/10/1986",53.19700976,-2.854676446,543,5.1,0.15,13.17,241,6,0.15,"Grass","Clay_Silt","Clay_Silt",7.9,-0.480674790413125,-0.0931303281996543,0.164078056801281,-0.188611035648838,0.434570923224596,-0.0771080726667529,-0.141039581223853,1.52652592256363,1.26901839945519,0.0564571759403226,-0.174000017663214,"1"
"15/10/1986",53.19991507,-2.196062041,290,5.6,0.15,6.97,879,5,0.15,"Grass","Silt","Loam",8.3,-0.584616608632806,-0.517257577969261,0.0873030988963436,-0.354724112881849,-0.476345370872349,0.0414785590429292,0.977901003377744,-0.0585530405658618,-0.159481762803761,-0.256088381503982,-0.576772726139698,"1"
