Location,CEH_Code,code,Sampling_date_yyyymmdd,Latitude,Longitude,Latitude(radians),Longitude(radians),x,y,z,Sample_type,Classification,Dry_matter_biomass_g,Soil_texture_upper,Soil_pH_upper,Depth_upper_soil_layer,LOI_upper_soil_layer,Upper_bulk_density,Cs137_bqm2_upper ,Cs134_bqm2_upper ,Cs137_bqkg_DM_upper ,Cs134_bqkg_DM_upper ,Ru106_bqkg_DM_upper ,Ru103_bqkg_DM_upper ,K40_bqkg_DM_upper ,Soil_texture_lower,Soil_pH_lower_soil,Depth_lower_soil,LOI_lower_soil,Lower_bulk_density,Cs137_bqkg_DM_lower,Cs134_bqkg_DM_lower,K40_bqkg_DM_lower,Cs137_bqkg_DM_veg,Cs134_bqkg_DM_veg,Ru106_bqkg_DM_veg,K40_bqkg_DM_veg,Cs137_bqkg_gut_contents,Cs134_bqkg_gut_contents,K40_bqkg_gut_contents,Fresh_weight_veg_g,Dry_weight_veg_g,Cs137_bqkg_fresh_flesh,Cs134_bqkg_fresh_flesh,K40_bqkg_fresh_flesh,Fresh_weight_flesh_g,Age_of_wildlife,Habitat,Sex,Cs137_bqkg_dry_gut_contents,Cs134_bqkg_dry_gut_contents,K40_bqkg_dry_gut_contents
United_Kingdom,C1016G1,C1016G,1/6/1986,54.73552876,-2.591673783,0.955315195,-0.045233241,3674.543619,-166.3249675,5201.894481,Grass,Plants,153,,,,,,,,,,,,,,,,,,,,,347.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1018G1,C1018G,1/6/1986,54.5951734,-3.301602089,0.952865532,-0.057623827,3684.91145,-212.5740366,5192.868272,Grass,Plants,86,,,,,,,,,,,,,,,,,,,,,6672.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1020G1,C1020G,1/6/1986,54.32314141,-2.324368391,0.948117678,-0.040567881,3712.593992,-150.6947508,5175.2853,Grass,Plants,120,,,,,,,,,,,,,,,,,,,,,1529.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1102G1,C1102G,1/6/1986,54.31285427,-2.647075213,0.947938133,-0.046200178,3712.614495,-171.6455913,5174.618092,Grass,Plants,123,,,,,,,,,,,,,,,,,,,,,2136.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1103G1,C1103G,1/6/1986,54.61330779,-3.286695937,0.953182036,-0.057363666,3683.325579,-211.5211176,5194.036243,Grass,Plants,75,,,,,,,,,,,,,,,,,,,,,3517.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1104G1,C1104G,1/6/1986,54.50148596,-2.66549469,0.951230377,-0.046521659,3695.52136,-172.0459184,5186.825916,Grass,Plants,80,,,,,,,,,,,,,,,,,,,,,2486.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1105G1,C1105G,1/6/1986,54.25530025,-3.137368962,0.946933626,-0.054757418,3716.198048,-203.6930341,5170.882151,Grass,Plants,314,,,,,,,,,,,,,,,,,,,,,6074.4,,,,,,,,,,,,,,,,,,
United_Kingdom,C1106G1,C1106G,1/6/1986,54.42181604,-2.386793679,0.949839875,-0.041657408,3703.516972,-154.3682226,5181.676706,Grass,Plants,174,,,,,,,,,,,,,,,,,,,,,1135.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1107G1,C1107G,1/6/1986,54.56311497,-2.86754467,0.952306006,-0.050048096,3689.317422,-184.7976325,5190.80223,Grass,Plants,67,,,,,,,,,,,,,,,,,,,,,467.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1108G1,C1108G,1/6/1986,54.46781929,-3.436426346,0.950642783,-0.059976954,3695.913609,-221.9358237,5184.651202,Grass,Plants,157,,,,,,,,,,,,,,,,,,,,,12370.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1109G1,C1109G,1/6/1986,54.27698912,-2.631155304,0.947312168,-0.045922323,3715.897032,-170.7626795,5172.29063,Grass,Plants,104,,,,,,,,,,,,,,,,,,,,,2729.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1110G1,C1110G,1/6/1986,54.53743101,-2.666079615,0.951857737,-0.046531867,3692.268394,-171.9322513,5189.145827,Grass,Plants,82,,,,,,,,,,,,,,,,,,,,,105.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1111G1,C1111G,1/6/1986,54.50874159,-2.928170748,0.951357012,-0.051106221,3694.037767,-188.9528429,5187.294362,Grass,Plants,57,,,,,,,,,,,,,,,,,,,,,1718.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1112G1,C1112G,1/6/1986,54.32788529,-3.06248554,0.948200474,-0.053450456,3709.916746,-198.4857991,5175.592925,Grass,Plants,153,,,,,,,,,,,,,,,,,,,,,2990.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1113G1,C1113G,1/6/1986,54.34005286,-2.601359151,0.948412838,-0.045402282,3710.295965,-168.5717498,5176.381788,Grass,Plants,96,,,,,,,,,,,,,,,,,,,,,2928.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1114G1,C1114G,1/6/1986,54.29566922,-2.477796119,0.947638197,-0.0432457,3714.655848,-160.7431134,5173.503124,Grass,Plants,24,,,,,,,,,,,,,,,,,,,,,2798.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1115G1,C1115G,1/6/1986,54.35497662,-3.047797403,0.948673307,-0.0531941,3707.523364,-197.4045951,5177.349026,Grass,Plants,110,,,,,,,,,,,,,,,,,,,,,5655.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1116G1,C1116G,1/6/1986,54.76284142,-2.514367613,0.955791891,-0.043883993,3672.286937,-161.2581464,5203.647323,Grass,Plants,146,,,,,,,,,,,,,,,,,,,,,470.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1117G1,C1117G,1/6/1986,54.74933242,-3.166712703,0.955556114,-0.055269563,3671.437864,-203.1256399,5202.780505,Grass,Plants,137,,,,,,,,,,,,,,,,,,,,,2584.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1119G1,C1119G,1/6/1986,54.40136878,-2.864126677,0.949483003,-0.049988441,3703.949068,-185.3090169,5180.353547,Grass,Plants,132,,,,,,,,,,,,,,,,,,,,,3307.4,,,,,,,,,,,,,,,,,,
United_Kingdom,C1120G1,C1120G,1/6/1986,54.73151144,-3.15067073,0.955245079,-0.054989578,3673.110214,-202.1866155,5201.636562,Grass,Plants,133,,,,,,,,,,,,,,,,,,,,,542.4,,,,,,,,,,,,,,,,,,
United_Kingdom,C1201G1,C1201G,1/6/1986,54.49402164,-3.49910601,0.9511001,-0.061070921,3693.301611,-225.8341612,5186.343909,Grass,Plants,225,,,,,,,,,,,,,,,,,,,,,12077.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1202G1,C1202G,1/6/1986,54.67934719,-2.947569124,0.954334641,-0.051444786,3678.531823,-189.4084064,5198.285206,Grass,Plants,91,,,,,,,,,,,,,,,,,,,,,724,,,,,,,,,,,,,,,,,,
United_Kingdom,C1203G1,C1203G,1/6/1986,55.05003282,-2.596303629,0.960804326,-0.045314047,3645.950382,-165.3259394,5222.006717,Grass,Plants,123,,,,,,,,,,,,,,,,,,,,,940.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1204G1,C1204G,1/6/1986,54.44140757,-3.389240819,0.950181812,-0.059153411,3698.480533,-219.0332753,5182.943871,Grass,Plants,328,,,,,,,,,,,,,,,,,,,,,7225.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1205G1,C1205G,1/6/1986,54.44104906,-3.420068927,0.950175554,-0.059691463,3698.394519,-221.025153,5182.920688,Grass,Plants,284,,,,,,,,,,,,,,,,,,,,,7268.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1206G1,C1206G,1/6/1986,54.53878333,-2.341533078,0.951881339,-0.040867462,3693.060673,-151.010095,5189.233066,Grass,Plants,53,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,,,
United_Kingdom,C1207G1,C1207G,1/6/1986,54.40729887,-3.218607549,0.949586502,-0.056175299,3702.196368,-208.1910279,5180.737356,Grass,Plants,69,,,,,,,,,,,,,,,,,,,,,6436,,,,,,,,,,,,,,,,,,
United_Kingdom,C1208G1,C1208G,1/6/1986,54.45056826,-3.374127391,0.950341696,-0.058889632,3697.710899,-218.0089112,5183.53617,Grass,Plants,116,,,,,,,,,,,,,,,,,,,,,8508.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1209G1,C1209G,1/6/1986,54.57947685,-3.06902269,0.952591575,-0.053564551,3687.164426,-197.6904108,5191.856893,Grass,Plants,61,,,,,,,,,,,,,,,,,,,,,2403.4,,,,,,,,,,,,,,,,,,
United_Kingdom,C1210G1,C1210G,1/6/1986,55.03248524,-2.502172255,0.960498063,-0.043671144,3647.814687,-159.4055923,5220.888705,Grass,Plants,132,,,,,,,,,,,,,,,,,,,,,1063.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1211G1,C1211G,1/6/1986,55.04088987,-2.627464647,0.960644751,-0.045857909,3646.692305,-167.3470079,5221.424251,Grass,Plants,141,,,,,,,,,,,,,,,,,,,,,782.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1212G1,C1212G,1/6/1986,55.06829483,-2.533938881,0.961123058,-0.044225577,3644.465195,-161.2837398,5223.169727,Grass,Plants,141,,,,,,,,,,,,,,,,,,,,,1223,,,,,,,,,,,,,,,,,,
United_Kingdom,C1213G1,C1213G,1/6/1986,54.47469294,-2.63419634,0.950762751,-0.045975399,3698.03732,-170.1386353,5185.095354,Grass,Plants,74,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,,,,,,,,
United_Kingdom,C1214G1,C1214G,1/6/1986,54.50196055,-2.572851364,0.95123866,-0.044904727,3695.751795,-166.0683641,5186.85656,Grass,Plants,191,,,,,,,,,,,,,,,,,,,,,470.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1215G1,C1215G,1/6/1986,55.03190431,-2.627324184,0.960487924,-0.045855458,3647.510673,-167.375602,5220.851683,Grass,Plants,210,,,,,,,,,,,,,,,,,,,,,423.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1216G1,C1216G,1/6/1986,54.5255653,-3.06761338,0.951650641,-0.053539954,3692.045849,-197.8610578,5188.380234,Grass,Plants,69,,,,,,,,,,,,,,,,,,,,,2040.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1217G1,C1217G,1/6/1986,54.44547758,-2.973001929,0.950252847,-0.051888672,3699.606458,-192.1401398,5183.20704,Grass,Plants,87,,,,,,,,,,,,,,,,,,,,,1024.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1218G1,C1218G,1/6/1986,55.01401275,-2.611406751,0.960175657,-0.045577646,3649.185458,-166.4365461,5219.711234,Grass,Plants,190,,,,,,,,,,,,,,,,,,,,,664.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1219G1,C1219G,1/6/1986,54.43661506,-2.957374147,0.950098166,-0.051615916,3700.459355,-191.1724037,5182.633951,Grass,Plants,40,,,,,,,,,,,,,,,,,,,,,1979.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1220G1,C1220G,1/6/1986,54.41564613,-3.280496275,0.94973219,-0.057255461,3701.215758,-212.1466844,5181.277516,Grass,Plants,38,,,,,,,,,,,,,,,,,,,,,10484.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1301G1,C1301G,1/6/1986,54.8530631,-2.422062277,0.957366556,-0.042272961,3664.35073,-154.9952938,5209.429065,Grass,Plants,160,,,,,,,,,,,,,,,,,,,,,1212.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1302G1,C1302G,1/6/1986,54.79864987,-2.545931722,0.956416866,-0.044434891,3668.947884,-163.1366827,5205.943607,Grass,Plants,145,,,,,,,,,,,,,,,,,,,,,1246,,,,,,,,,,,,,,,,,,
United_Kingdom,C1303G1,C1303G,1/6/1986,54.64666539,-2.326941147,0.953764236,-0.040612785,3683.329736,-149.6725758,5196.183328,Grass,Plants,77,,,,,,,,,,,,,,,,,,,,,688.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1304G1,C1304G,1/6/1986,54.25073458,-2.477276343,0.94685394,-0.043236629,3718.70973,-160.8847372,5170.585561,Grass,Plants,128,,,,,,,,,,,,,,,,,,,,,3848.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1306G1,C1306G,1/6/1986,54.44001209,-2.309873577,0.950157456,-0.040314899,3702.076424,-149.3297482,5182.853633,Grass,Plants,32,,,,,,,,,,,,,,,,,,,,,955.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1307G1,C1307G,1/6/1986,54.57488903,-2.279958417,0.952511502,-0.039792781,3689.95262,-146.9110282,5191.561212,Grass,Plants,96,,,,,,,,,,,,,,,,,,,,,827.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1308G1,C1308G,1/6/1986,54.26023193,-2.323874017,0.9470197,-0.040559253,3718.270727,-150.8930346,5171.20248,Grass,Plants,368,,,,,,,,,,,,,,,,,,,,,2151.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1309G1,C1309G,1/6/1986,54.32300851,-2.370490965,0.948115358,-0.041372872,3712.483476,-153.6838021,5175.276682,Grass,Plants,114,,,,,,,,,,,,,,,,,,,,,1223.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1311G1,C1311G,1/6/1986,54.26844951,-2.538898414,0.947163124,-0.044312137,3716.937277,-164.8133207,5171.736154,Grass,Plants,24,,,,,,,,,,,,,,,,,,,,,3060,,,,,,,,,,,,,,,,,,
United_Kingdom,C1312G1,C1312G,1/6/1986,54.6556928,-2.311513814,0.953921794,-0.040343527,3682.551823,-148.6477832,5196.76408,Grass,Plants,100,,,,,,,,,,,,,,,,,,,,,811,,,,,,,,,,,,,,,,,,
United_Kingdom,C1313G1,C1313G,1/6/1986,54.25120258,-2.33915103,0.946862108,-0.040825887,3719.044576,-151.9177068,5170.615964,Grass,Plants,128,,,,,,,,,,,,,,,,,,,,,2909,,,,,,,,,,,,,,,,,,
United_Kingdom,C1314G1,C1314G,1/6/1986,54.27820614,-2.324015073,0.947333409,-0.040561715,3716.649254,-150.8363978,5172.369641,Grass,Plants,331,,,,,,,,,,,,,,,,,,,,,1902.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1316G1,C1316G,1/6/1986,54.71837346,-2.389613484,0.955015778,-0.041706623,3676.663346,-153.4301839,5200.792903,Grass,Plants,62,,,,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,
United_Kingdom,C1317G1,C1317G,1/6/1986,54.84413011,-2.406396934,0.957210646,-0.04199955,3665.204413,-154.0275114,5208.857182,Grass,Plants,187,,,,,,,,,,,,,,,,,,,,,681.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1318G1,C1318G,1/6/1986,54.34992111,-2.386117772,0.948585072,-0.041645611,3710.012223,-154.5951123,5177.021408,Grass,Plants,35,,,,,,,,,,,,,,,,,,,,,1287.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1322G1,C1322G,1/6/1986,54.24426772,-3.336567191,0.946741072,-0.058234083,3716.461335,-216.669698,5170.165412,Grass,Plants,90,,,,,,,,,,,,,,,,,,,,,9500.4,,,,,,,,,,,,,,,,,,
United_Kingdom,C1401G1,C1401G,1/6/1986,54.69107936,-2.482432264,0.954539406,-0.043326616,3678.884735,-159.4934406,5199.039329,Grass,Plants,89,,,,,,,,,,,,,,,,,,,,,1093.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1402G1,C1402G,1/6/1986,54.66061339,-3.040147489,0.954007675,-0.053060583,3679.918052,-195.4420508,5197.080578,Grass,Plants,244,,,,,,,,,,,,,,,,,,,,,2299.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1403G1,C1403G,1/6/1986,54.4400873,-2.279037485,0.950158768,-0.039776708,3702.149458,-147.3370306,5182.858496,Grass,Plants,105,,,,,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,,
United_Kingdom,C1405G1,C1405G,1/6/1986,54.82620888,-2.390651682,0.956897861,-0.041724743,3666.874254,-153.0882365,5207.709496,Grass,Plants,160,,,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,,,,
United_Kingdom,C1406G1,C1406G,1/6/1986,54.64136559,-3.179113507,0.953671737,-0.055485998,3681.176201,-204.4636054,5195.84232,Grass,Plants,100,,,,,,,,,,,,,,,,,,,,,2619.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1407G1,C1407G,1/6/1986,54.49833287,-3.097785415,0.951175345,-0.054066555,3694.403137,-199.938508,5186.622317,Grass,Plants,108,,,,,,,,,,,,,,,,,,,,,3204.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1409G1,C1409G,1/6/1986,54.6105361,-2.388582156,0.953133661,-0.041688623,3686.439586,-153.7716828,5193.857762,Grass,Plants,213,,,,,,,,,,,,,,,,,,,,,949.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1410G1,C1410G,1/6/1986,54.63338788,-3.070436672,0.9535325,-0.053589229,3682.279779,-197.5196514,5195.328923,Grass,Plants,270,,,,,,,,,,,,,,,,,,,,,2768.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1411G1,C1411G,1/6/1986,54.24180741,-2.46182884,0.946698132,-0.042967019,3719.557804,-159.9167334,5170.00555,Grass,Plants,260,,,,,,,,,,,,,,,,,,,,,3299.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1412G1,C1412G,1/6/1986,54.69101658,-2.497944945,0.954538311,-0.043597364,3678.847109,-160.4897313,5199.035294,Grass,Plants,235,,,,,,,,,,,,,,,,,,,,,742.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1413G1,C1413G,1/6/1986,54.66440422,-2.404599697,0.954073837,-0.041968182,3681.515984,-154.5973087,5197.324382,Grass,Plants,341,,,,,,,,,,,,,,,,,,,,,524.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1414G1,C1414G,1/6/1986,54.71791052,-2.51379836,0.955007698,-0.043874058,3676.364141,-161.4005891,5200.76317,Grass,Plants,205,,,,,,,,,,,,,,,,,,,,,1134.3,,,,,,,,,,,,,,,,,,
United_Kingdom,C1415G1,C1415G,1/6/1986,54.61952262,-2.388667839,0.953290506,-0.041690119,3685.625391,-153.7432417,5194.436398,Grass,Plants,260,,,,,,,,,,,,,,,,,,,,,1041.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1416G1,C1416G,1/6/1986,54.72745571,-2.358646135,0.955174293,-0.041166141,3675.921983,-151.4090606,5201.376151,Grass,Plants,75,,,,,,,,,,,,,,,,,,,,,1010.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1417G1,C1417G,1/6/1986,54.26921904,-2.323944525,0.947176555,-0.040560484,3717.460036,-150.8647177,5171.786125,Grass,Plants,88,,,,,,,,,,,,,,,,,,,,,409.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1418G1,C1418G,1/6/1986,54.7536486,-2.560863217,0.955631446,-0.044695495,3672.988884,-164.2754606,5203.057489,Grass,Plants,238,,,,,,,,,,,,,,,,,,,,,873.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1419G1,C1419G,1/6/1986,54.62840566,-2.419731641,0.953445544,-0.042232284,3684.736832,-155.7074354,5195.008246,Grass,Plants,205,,,,,,,,,,,,,,,,,,,,,859.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1502G1,C1502G,1/6/1986,54.5891209,-2.991898712,0.952759895,-0.052218483,3686.554433,-192.681446,5192.478336,Grass,Plants,68,,,,,,,,,,,,,,,,,,,,,975.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1503G1,C1503G,1/6/1986,54.52296154,-3.330205212,0.951605197,-0.058123046,3691.335641,-214.793603,5188.212206,Grass,Plants,206,,,,,,,,,,,,,,,,,,,,,11967,,,,,,,,,,,,,,,,,,
United_Kingdom,C1504G1,C1504G,1/6/1986,54.38049811,-3.202416292,0.949118741,-0.055892708,3704.674213,-207.2801675,5179.002308,Grass,Plants,59,,,,,,,,,,,,,,,,,,,,,10568,,,,,,,,,,,,,,,,,,
United_Kingdom,C1505G1,C1505G,1/6/1986,54.66932829,-3.071381932,0.954159779,-0.053605727,3679.021559,-197.4057493,5197.641036,Grass,Plants,133,,,,,,,,,,,,,,,,,,,,,3081.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1506G1,C1506G,1/6/1986,54.31631556,-3.323528708,0.947998544,-0.058006519,3710.017204,-215.4468788,5174.842605,Grass,Plants,285,,,,,,,,,,,,,,,,,,,,,15335.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1507G1,C1507G,1/6/1986,54.37196405,-3.155985523,0.948969793,-0.055082339,3705.611158,-204.3204104,5178.449586,Grass,Plants,47,,,,,,,,,,,,,,,,,,,,,9735.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1509G1,C1509G,1/6/1986,54.68729841,-3.071855346,0.954473416,-0.05361399,3677.391913,-197.3487796,5198.79632,Grass,Plants,247,,,,,,,,,,,,,,,,,,,,,2673.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1510G1,C1510G,1/6/1986,54.36730403,-2.540192446,0.948888461,-0.044334722,3708.013806,-164.5015544,5178.147724,Grass,Plants,44,,,,,,,,,,,,,,,,,,,,,2036.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1512G1,C1512G,1/6/1986,54.47003675,-3.235902544,0.950681485,-0.056477154,3696.467365,-208.9882037,5184.794495,Grass,Plants,254,,,,,,,,,,,,,,,,,,,,,6193.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1513G1,C1513G,1/6/1986,54.43440844,-3.203995013,0.950059654,-0.055920262,3699.801488,-207.109797,5182.491242,Grass,Plants,244,,,,,,,,,,,,,,,,,,,,,4217.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1514G1,C1514G,1/6/1986,54.57007287,-3.115181118,0.952427445,-0.054370167,3687.854799,-200.7070925,5191.250778,Grass,Plants,118,,,,,,,,,,,,,,,,,,,,,4983.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1515G1,C1515G,1/6/1986,54.54546697,-2.820794528,0.951997991,-0.049232152,3691.063715,-181.8659696,5189.664192,Grass,Plants,279,,,,,,,,,,,,,,,,,,,,,1705.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1516G1,C1516G,1/6/1986,54.4914456,-2.835149702,0.95105514,-0.049482697,3695.903481,-183.0326843,5186.177542,Grass,Plants,54,,,,,,,,,,,,,,,,,,,,,3806.6,,,,,,,,,,,,,,,,,,
United_Kingdom,C1518G1,C1518G,1/6/1986,54.62277716,-3.240529327,0.953347308,-0.056557906,3682.637714,-208.5046474,5194.645924,Grass,Plants,122,,,,,,,,,,,,,,,,,,,,,4213,,,,,,,,,,,,,,,,,,
United_Kingdom,C1519G1,C1519G,1/6/1986,54.40790497,-3.156996503,0.949597081,-0.055099983,3702.363377,-204.2068605,5180.776581,Grass,Plants,29,,,,,,,,,,,,,,,,,,,,,3144,,,,,,,,,,,,,,,,,,
United_Kingdom,C1601G1,C1601G,1/6/1986,54.49028045,-2.98950376,0.951034804,-0.052176684,3695.502303,-192.9942225,5186.10229,Grass,Plants,190,,,,,,,,,,,,,,,,,,,,,1609.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1603G1,C1603G,1/6/1986,54.47820782,-3.313318148,0.950824097,-0.057828311,3695.443399,-213.9397824,5185.322445,Grass,Plants,171,,,,,,,,,,,,,,,,,,,,,11744,,,,,,,,,,,,,,,,,,
United_Kingdom,C1604G1,C1604G,1/6/1986,54.45550166,-2.834417615,0.9504278,-0.04946992,3699.154609,-183.1463091,5183.855091,Grass,Plants,126,,,,,,,,,,,,,,,,,,,,,3056.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1605G1,C1605G,1/6/1986,54.54536109,-2.83625086,0.951996143,-0.049501916,3691.024098,-182.8621532,5189.657363,Grass,Plants,225,,,,,,,,,,,,,,,,,,,,,2165.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1607G1,C1607G,1/6/1986,54.50920007,-2.866401573,0.951365014,-0.050028145,3694.197869,-184.9682066,5187.32396,Grass,Plants,369,,,,,,,,,,,,,,,,,,,,,3247.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1608G1,C1608G,1/6/1986,54.50032386,-2.850772251,0.951210095,-0.049755362,3695.050764,-184.0004504,5186.750879,Grass,Plants,224,,,,,,,,,,,,,,,,,,,,,3226.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1609G1,C1609G,1/6/1986,54.47347365,-2.834783457,0.95074147,-0.049476305,3697.529226,-183.089503,5185.016573,Grass,Plants,110,,,,,,,,,,,,,,,,,,,,,2429.5,,,,,,,,,,,,,,,,,,
United_Kingdom,C1610G1,C1610G,1/6/1986,54.5772045,-3.301029194,0.952551915,-0.057613828,3686.539261,-212.6309572,5191.710446,Grass,Plants,203,,,,,,,,,,,,,,,,,,,,,7054.9,,,,,,,,,,,,,,,,,,
United_Kingdom,C1611G1,C1611G,1/6/1986,54.44618732,-2.880491511,0.950265234,-0.050274061,3699.847742,-186.1632387,5183.25293,Grass,Plants,157,,,,,,,,,,,,,,,,,,,,,2845.7,,,,,,,,,,,,,,,,,,
United_Kingdom,C1613G1,C1613G,1/6/1986,54.46369353,-2.942578487,0.950570775,-0.051357683,3698.062058,-190.0910575,5184.384573,Grass,Plants,143,,,,,,,,,,,,,,,,,,,,,2630.8,,,,,,,,,,,,,,,,,,
United_Kingdom,C1615G1,C1615G,1/6/1986,54.45989958,-3.343585833,0.950504558,-0.058356582,3696.983769,-215.9885731,5184.139364,Grass,Plants,254,,,,,,,,,,,,,,,,,,,,,11202.1,,,,,,,,,,,,,,,,,,
United_Kingdom,C1616G1,C1616G,1/6/1986,54.47279866,-2.927356633,0.950729689,-0.051092012,3697.289584,-189.0665037,5184.972959,Grass,Plants,222,,,,,,,,,,,,,,,,,,,,,2109,,,,,,,,,,,,,,,,,,
United_Kingdom,C1617G1,C1617G,1/6/1986,54.48213088,-2.88126374,0.950892567,-0.050287539,3696.596987,-186.0496209,5185.575884,Grass,Plants,80,,,,,,,,,,,,,,,,,,,,,2523.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1619G1,C1619G,1/6/1986,54.47034838,-3.20505039,0.950686924,-0.055938682,3696.551207,-206.9961539,5184.814632,Grass,Plants,146,,,,,,,,,,,,,,,,,,,,,7217.2,,,,,,,,,,,,,,,,,,
United_Kingdom,C1620G1,C1620G,1/6/1986,54.38109577,-3.140845036,0.949129172,-0.054818087,3704.840879,-203.2959674,5179.041012,Grass,Plants,41,,,,,,,,,,,,,,,,,,,,,8799.6,,,,,,,,,,,,,,,,,,
United_Kingdom,X0301G1,X0301G,1/6/1986,54.68857128,-2.916758099,0.954495632,-0.050907032,3677.797307,-187.3876476,5198.878132,Grass,Plants,,,,,,,,,,,,,,,,,,,,,,1381.2,720.7,374.6,441.5,,,,,,,,,,,,,,,
United_Kingdom,X0306G1,X0306G,1/6/1986,54.64364378,-2.915746555,0.953711499,-0.050889378,3681.870817,-187.530026,5195.988912,Grass,Plants,,,,,,,,,,,,,,,,,,,,,,571.5,298.1,231.8,702.2,,,,,,,,,,,,,,,
United_Kingdom,X0310G1,X0310G,1/6/1986,54.47573667,-2.387302564,0.950780967,-0.04166629,3698.641757,-154.1979236,5185.16279,Grass,Plants,,,,,,,,,,,,,,,,,,,,,,256.6,133.6,79.9,839.5,,,,,,,,,,,,,,,
United_Kingdom,X0311G1,X0311G,1/6/1986,54.70593016,-2.994747913,0.954798602,-0.052268211,3675.965712,-192.311314,5199.9936,Grass,Plants,,,,,,,,,,,,,,,,,,,,,,727.5,378.4,174.1,743.5,,,,,,,,,,,,,,,
